date, pm25
2020/11/7, 57
2020/11/8, 60
2020/11/9, 49
2020/11/10, 55
2020/11/11, 56
2020/11/12, 46
2020/11/13, 62
2020/11/14, 60
2020/11/15, 39
2020/11/16, 42
2020/11/17, 34
2020/11/18, 48
2020/11/19, 50
2020/11/20, 32
2020/11/21, 41
2020/11/22, 53
2020/11/23, 45
2020/11/24, 42
2020/11/25, 49
2020/11/26, 50
2020/11/27, 45
2020/11/28, 49
2020/11/29, 51
2020/11/30, 55
2020/12/1, 42
2020/12/2, 67
2020/12/3, 55
2020/12/4, 54
2020/12/5, 43
2020/12/6, 55
2020/12/7, 48
2020/12/8, 51
2020/12/9, 62
2020/12/10, 52
2020/12/11, 43
2020/12/12, 45
2020/12/13, 52
2020/12/14, 53
2020/12/15, 54
2020/12/16, 52
2020/12/17, 56
2020/12/18, 57
2020/12/19, 62
2020/12/20, 62
2020/12/21, 57
2020/12/22, 53
2020/12/23, 55
2020/12/24, 56
2020/12/25, 57
2020/12/26, 59
2020/12/27, 52
2020/12/28, 55
2020/12/29, 41
2020/12/30, 40
2020/12/31, 45
2021/1/1, 51
2021/1/2, 66
2021/1/3, 68
2020/7/2, 43
2020/7/3, 37
2020/7/4, 36
2020/7/5, 39
2020/7/6, 45
2020/7/7, 47
2020/7/8, 48
2020/7/9, 53
2020/7/10, 45
2020/7/11, 47
2020/7/12, 44
2020/7/13, 42
2020/7/14, 35
2020/7/15, 29
2020/7/16, 37
2020/7/17, 46
2020/7/18, 40
2020/7/19, 39
2020/7/20, 35
2020/7/21, 35
2020/7/22, 48
2020/7/23, 42
2020/7/24, 42
2020/7/25, 38
2020/7/26, 31
2020/7/27, 37
2020/7/28, 25
2020/7/29, 25
2020/7/30, 33
2020/7/31, 44
2020/8/1, 51
2020/8/2, 43
2020/8/3, 37
2020/8/4, 39
2020/8/5, 56
2020/8/6, 57
2020/8/7, 69
2020/8/8, 65
2020/8/9, 52
2020/8/10, 52
2020/8/11, 61
2020/8/12, 70
2020/8/13, 59
2020/8/14, 43
2020/8/15, 46
2020/8/16, 46
2020/8/17, 32
2020/8/18, 32
2020/8/19, 36
2020/8/20, 35
2020/8/21, 36
2020/8/22, 32
2020/8/23, 37
2020/8/24, 41
2020/8/25, 48
2020/8/26, 56
2020/8/27, 46
2020/8/28, 38
2020/8/29, 32
2020/8/30, 45
2020/8/31, 50
2020/9/1, 38
2020/9/2, 54
2020/9/3, 48
2020/9/4, 53
2020/9/5, 64
2020/9/6, 42
2020/9/7, 27
2020/9/8, 29
2020/9/9, 35
2020/9/10, 59
2020/9/11, 54
2020/9/12, 50
2020/9/13, 49
2020/9/14, 46
2020/9/15, 46
2020/9/16, 55
2020/9/17, 42
2020/9/18, 53
2020/9/19, 59
2020/9/20, 59
2020/9/21, 55
2020/9/22, 62
2020/9/23, 53
2020/9/24, 45
2020/9/25, 38
2020/9/26, 43
2020/9/27, 39
2020/9/28, 38
2020/9/29, 32
2020/9/30, 45
2020/10/1, 49
2020/4/2, 56
2020/4/3, 35
2020/4/4, 54
2020/4/5, 66
2020/4/6, 50
2020/4/7, 39
2020/4/8, 23
2020/4/9, 39
2020/4/10, 35
2020/4/11, 40
2020/4/12, 36
2020/4/13, 29
2020/4/14, 38
2020/4/15, 48
2020/4/16, 61
2020/4/17, 73
2020/4/18, 91
2020/4/19, 96
2020/4/20, 78
2020/4/21, 59
2020/4/22, 53
2020/4/23, 44
2020/4/24, 37
2020/4/25, 38
2020/4/26, 52
2020/4/27, 56
2020/4/28, 56
2020/4/29, 59
2020/4/30, 53
2020/5/1, 59
2020/5/2, 51
2020/5/3, 43
2020/5/4, 36
2020/5/5, 41
2020/5/6, 36
2020/5/7, 33
2020/5/8, 35
2020/5/9, 33
2020/5/10, 37
2020/5/11, 29
2020/5/12, 34
2020/5/13, 45
2020/5/14, 44
2020/5/15, 49
2020/5/16, 51
2020/5/17, 42
2020/5/18, 36
2020/5/19, 23
2020/5/20, 41
2020/5/21, 44
2020/5/22, 40
2020/5/23, 51
2020/5/24, 56
2020/5/25, 48
2020/5/26, 34
2020/5/27, 31
2020/5/28, 30
2020/5/29, 44
2020/5/30, 45
2020/5/31, 46
2020/6/1, 39
2020/6/2, 33
2020/6/3, 40
2020/6/4, 56
2020/6/5, 59
2020/6/6, 42
2020/6/7, 46
2020/6/8, 44
2020/6/9, 30
2020/6/10, 43
2020/6/11, 57
2020/6/12, 52
2020/6/13, 42
2020/6/14, 41
2020/6/15, 31
2020/6/16, 37
2020/6/17, 55
2020/6/18, 29
2020/6/21, 33
2020/6/22, 24
2020/6/23, 27
2020/6/24, 41
2020/6/25, 58
2020/6/26, 79
2020/6/27, 65
2020/6/28, 56
2020/6/29, 45
2020/6/30, 33
2020/7/1, 39
2020/1/2, 127
2020/1/3, 59
2020/1/4, 43
2020/1/5, 48
2020/1/6, 54
2020/1/7, 53
2020/1/8, 55
2020/1/9, 54
2020/1/10, 55
2020/1/11, 57
2020/1/12, 54
2020/1/13, 54
2020/1/14, 58
2020/1/15, 60
2020/1/16, 61
2020/1/17, 67
2020/1/18, 58
2020/1/19, 51
2020/1/20, 50
2020/1/21, 44
2020/1/22, 58
2020/1/23, 53
2020/1/24, 57
2020/1/25, 51
2020/1/26, 43
2020/1/27, 36
2020/1/28, 42
2020/1/29, 52
2020/1/30, 53
2020/1/31, 60
2020/2/1, 90
2020/2/2, 73
2020/2/3, 58
2020/2/4, 53
2020/2/5, 57
2020/2/6, 64
2020/2/7, 70
2020/2/8, 78
2020/2/9, 92
2020/2/10, 87
2020/2/11, 83
2020/2/12, 80
2020/2/13, 78
2020/2/14, 83
2020/2/15, 105
2020/2/16, 91
2020/2/17, 66
2020/2/18, 62
2020/2/19, 61
2020/2/20, 70
2020/2/21, 79
2020/2/22, 83
2020/2/23, 70
2020/2/24, 68
2020/2/25, 73
2020/2/26, 78
2020/2/27, 73
2020/2/28, 86
2020/2/29, 79
2020/3/1, 92
2020/3/2, 93
2020/3/3, 89
2020/3/4, 99
2020/3/5, 107
2020/3/6, 99
2020/3/7, 120
2020/3/8, 139
2020/3/9, 122
2020/3/10, 119
2020/3/11, 102
2020/3/12, 95
2020/3/13, 101
2020/3/14, 110
2020/3/15, 96
2020/3/16, 113
2020/3/17, 94
2020/3/18, 119
2020/3/19, 135
2020/3/20, 152
2020/3/21, 152
2020/3/22, 107
2020/3/23, 84
2020/3/24, 113
2020/3/25, 126
2020/3/26, 120
2020/3/27, 125
2020/3/28, 119
2020/3/29, 111
2020/3/30, 123
2020/3/31, 130
2020/4/1, 93
2019/12/11, 50
2019/12/12, 56
2019/12/13, 52
2019/12/14, 54
2019/12/15, 53
2019/12/16, 45
2019/12/17, 53
2019/12/18, 56
2019/12/19, 55
2019/12/20, 51
2019/12/21, 54
2019/12/22, 56
2019/12/23, 48
2019/12/24, 51
2019/12/25, 52
2019/12/26, 58
2019/12/27, 33
2019/12/28, 43
2019/12/29, 56
2019/12/30, 51
