date, pm25
2020/11/8, 53
2020/11/9, 63
2020/11/10, 64
2020/11/11, 64
2020/11/12, 57
2020/11/13, 64
2020/11/14, 46
2020/11/15, 28
2020/11/16, 27
2020/11/17, 46
2020/11/18, 52
2020/11/19, 62
2020/11/20, 57
2020/11/21, 52
2020/11/22, 49
2020/11/23, 52
2020/11/24, 62
2020/11/25, 65
2020/11/26, 59
2020/11/27, 57
2020/11/28, 65
2020/11/29, 57
2020/11/30, 66
2020/12/1, 56
2020/12/2, 65
2020/12/3, 70
2020/12/4, 54
2020/12/5, 62
2020/12/6, 68
2020/12/7, 65
2020/12/8, 60
2020/12/9, 69
2020/12/10, 65
2020/12/11, 76
2020/12/12, 70
2020/12/13, 69
2020/12/14, 64
2020/12/15, 65
2020/12/16, 70
2020/12/17, 74
2020/12/18, 88
2020/12/19, 83
2020/12/20, 80
2020/12/21, 68
2020/12/22, 59
2020/12/23, 77
2020/12/24, 77
2020/12/25, 74
2020/12/26, 60
2020/12/27, 28
2020/12/28, 35
2020/12/29, 48
2020/12/30, 55
2020/12/31, 57
2021/1/1, 64
2021/1/2, 73
2021/1/3, 58
2021/1/4, 52
2020/7/2, 55
2020/7/3, 45
2020/7/4, 52
2020/7/5, 52
2020/7/6, 46
2020/7/7, 55
2020/7/8, 60
2020/7/9, 57
2020/7/10, 46
2020/7/11, 57
2020/7/12, 53
2020/7/13, 49
2020/7/14, 54
2020/7/15, 48
2020/7/16, 67
2020/7/17, 62
2020/7/18, 56
2020/7/19, 63
2020/7/20, 52
2020/7/21, 46
2020/7/22, 55
2020/7/23, 60
2020/7/24, 54
2020/7/25, 48
2020/7/26, 54
2020/7/27, 42
2020/7/28, 47
2020/7/29, 46
2020/7/30, 54
2020/7/31, 57
2020/8/1, 58
2020/8/2, 63
2020/8/3, 61
2020/8/4, 61
2020/8/5, 68
2020/8/6, 88
2020/8/7, 83
2020/8/8, 85
2020/8/9, 64
2020/8/10, 61
2020/8/11, 60
2020/8/12, 80
2020/8/13, 63
2020/8/14, 61
2020/8/15, 52
2020/8/16, 52
2020/8/17, 54
2020/8/18, 41
2020/8/19, 55
2020/8/20, 46
2020/8/21, 37
2020/8/22, 57
2020/8/23, 50
2020/8/24, 57
2020/8/25, 54
2020/8/26, 67
2020/8/27, 72
2020/8/28, 66
2020/8/29, 64
2020/8/30, 65
2020/8/31, 45
2020/9/1, 56
2020/9/2, 71
2020/9/3, 54
2020/9/4, 56
2020/9/5, 71
2020/9/6, 62
2020/9/7, 49
2020/9/8, 42
2020/9/9, 55
2020/9/10, 54
2020/9/11, 67
2020/9/12, 65
2020/9/13, 58
2020/9/14, 53
2020/9/15, 55
2020/9/16, 71
2020/9/17, 58
2020/9/18, 58
2020/9/19, 64
2020/9/20, 69
2020/9/21, 72
2020/9/22, 62
2020/9/23, 69
2020/9/24, 67
2020/9/25, 57
2020/9/26, 55
2020/9/27, 60
2020/9/28, 48
2020/9/29, 47
2020/9/30, 63
2020/10/1, 60
2020/4/2, 64
2020/4/3, 44
2020/4/4, 57
2020/4/5, 69
2020/4/6, 56
2020/4/7, 55
2020/4/8, 44
2020/4/9, 49
2020/4/10, 45
2020/4/11, 44
2020/4/12, 41
2020/4/13, 34
2020/4/14, 34
2020/4/15, 44
2020/4/16, 50
2020/4/17, 66
2020/4/18, 93
2020/4/19, 94
2020/4/20, 65
2020/4/21, 54
2020/4/22, 56
2020/4/23, 53
2020/4/24, 53
2020/4/25, 53
2020/4/26, 59
2020/4/27, 61
2020/4/28, 61
2020/4/29, 66
2020/4/30, 58
2020/5/1, 67
2020/5/2, 64
2020/5/3, 56
2020/5/4, 50
2020/5/5, 53
2020/5/6, 53
2020/5/7, 53
2020/5/8, 54
2020/5/9, 54
2020/5/10, 54
2020/5/11, 39
2020/5/12, 47
2020/5/13, 59
2020/5/14, 53
2020/5/15, 59
2020/5/16, 63
2020/5/17, 57
2020/5/18, 51
2020/5/19, 41
2020/5/20, 45
2020/5/21, 69
2020/5/22, 65
2020/5/23, 61
2020/5/24, 62
2020/5/25, 57
2020/5/26, 46
2020/5/27, 49
2020/5/28, 52
2020/5/29, 54
2020/5/30, 47
2020/5/31, 51
2020/6/1, 42
2020/6/2, 45
2020/6/3, 50
2020/6/4, 59
2020/6/5, 63
2020/6/6, 62
2020/6/7, 66
2020/6/8, 56
2020/6/9, 46
2020/6/10, 57
2020/6/11, 53
2020/6/12, 58
2020/6/13, 60
2020/6/14, 58
2020/6/15, 53
2020/6/16, 42
2020/6/17, 50
2020/6/18, 57
2020/6/19, 62
2020/6/20, 58
2020/6/21, 57
2020/6/22, 46
2020/6/23, 37
2020/6/24, 48
2020/6/25, 63
2020/6/26, 92
2020/6/27, 77
2020/6/28, 63
2020/6/29, 53
2020/6/30, 47
2020/7/1, 47
2020/1/2, 55
2020/1/3, 46
2020/1/4, 53
2020/1/5, 57
2020/1/6, 60
2020/1/7, 60
2020/1/8, 61
2020/1/9, 59
2020/1/10, 67
2020/1/11, 73
2020/1/12, 71
2020/1/13, 56
2020/1/14, 64
2020/1/15, 72
2020/1/16, 76
2020/1/17, 80
2020/1/18, 71
2020/1/19, 69
2020/1/20, 61
2020/1/21, 63
2020/1/22, 69
2020/1/23, 49
2020/1/24, 43
2020/1/25, 66
2020/1/26, 63
2020/1/27, 57
2020/1/28, 61
2020/1/29, 65
2020/1/30, 76
2020/1/31, 80
2020/2/1, 97
2020/2/2, 87
2020/2/3, 74
2020/2/4, 70
2020/2/5, 79
2020/2/6, 79
2020/2/7, 84
2020/2/8, 102
2020/2/9, 121
2020/2/10, 106
2020/2/11, 105
2020/2/12, 112
2020/2/13, 106
2020/2/14, 105
2020/2/15, 117
2020/2/16, 103
2020/2/17, 85
2020/2/18, 72
2020/2/19, 79
2020/2/20, 82
2020/2/21, 89
2020/2/22, 90
2020/2/23, 94
2020/2/24, 84
2020/2/25, 83
2020/2/26, 75
2020/2/27, 83
2020/2/28, 92
2020/2/29, 102
2020/3/1, 117
2020/3/2, 113
2020/3/3, 98
2020/3/4, 113
2020/3/5, 122
2020/3/6, 107
2020/3/7, 133
2020/3/8, 153
2020/3/9, 141
2020/3/10, 141
2020/3/11, 125
2020/3/12, 96
2020/3/13, 128
2020/3/14, 136
2020/3/15, 126
2020/3/16, 142
2020/3/17, 125
2020/3/18, 149
2020/3/19, 153
2020/3/20, 156
2020/3/21, 147
2020/3/22, 83
2020/3/23, 83
2020/3/24, 96
2020/3/25, 126
2020/3/26, 136
2020/3/27, 143
2020/3/28, 140
2020/3/29, 120
2020/3/30, 127
2020/3/31, 112
2020/4/1, 90
2019/12/11, 67
2019/12/12, 65
2019/12/13, 71
2019/12/14, 63
2019/12/15, 59
2019/12/16, 54
2019/12/17, 64
2019/12/18, 70
2019/12/19, 78
2019/12/20, 70
2019/12/21, 74
2019/12/22, 75
2019/12/23, 67
2019/12/24, 69
2019/12/25, 68
2019/12/26, 79
2019/12/27, 59
2019/12/28, 60
2019/12/29, 68
2019/12/30, 61
